Soil Moisture,Temperature, Soil Humidity,Time,Air temperature (C),Wind speed (Km/h),Air humidity (%),Wind gust (Km/h),Pressure (KPa),ph,rainfall,N,P,K,Status
69,30,49,6,23.15,8.17,14.63,37.5,101.63,6.372959542,74.03030056,32,130,196,ON
20,26,42,48,23.62,8.39,13.76,41.39,101.64,5.510924849,74.10225057,37,135,205,ON
52,3,45,54,24.09,8.61,12.88,45.28,101.65,5.69945282,65.80006004,15,140,195,OFF
71,41,28,82,24.51,9.44,12.16,36.76,101.66,5.778594403,73.67984885,39,132,196,ON
63,14,25,36,24.92,10.28,11.45,28.24,101.67,6.315586313,66.05911698,40,121,199,OFF
4,20,69,82,25.36,10.09,10.8,49.42,101.67,5.971813006,69.706113,40,132,202,ON
60,26,29,23,25.8,9.9,10.15,70.59,101.67,5.891195653,66.48490371,29,142,203,OFF
54,27,48,86,26.16,10.5,9.66,63.86,101.67,6.129812716,74.08101744,32,121,199,ON
83,15,22,70,26.51,11.1,9.18,57.14,101.67,6.313085601,69.8671263,6,140,205,OFF
27,6,20,66,26.77,10.75,9.08,42.06,101.68,6.053662544,69.81855775,8,120,196,OFF
35,17,70,61,27.03,10.4,8.98,26.97,101.69,5.804799142,74.82144653,34,133,202,ON
37,44,42,84,26.85,12.3,8.82,34.54,101.7,6.400719746,69.39630398,35,135,199,ON
12,37,35,82,26.67,14.2,8.66,42.11,101.7,5.953966361,69.30927185,16,145,199,ON
24,16,58,47,26.84,14.67,8.52,41.74,101.7,5.609255992,74.19664838,8,136,201,OFF
55,30,57,102,27.02,15.14,8.37,41.38,101.71,5.777271492,72.37127689,25,129,195,OFF
21,0,49,67,27.54,14.05,8.2,40.69,101.71,5.682395429,68.8503047,16,130,201,OFF
28,18,61,34,28.06,12.96,8.02,40,101.71,5.863996687,71.03001556,39,129,203,ON
12,42,29,18,28.17,14.42,7.72,48.57,101.71,6.444373116,69.92107482,38,135,203,ON
70,7,21,95,28.29,15.89,7.42,57.14,101.71,5.550832178,69.71518491,33,120,205,OFF
10,12,54,20,28.56,14.86,7.42,61.9,101.71,6.107741788,73.69529586,35,125,204,ON
32,9,24,35,28.84,13.82,7.43,66.67,101.71,5.620745638,66.57462809,1,132,200,ON
36,28,26,50,28.85,14.92,7.18,66.67,101.72,6.349875906,69.27779761,39,140,203,ON
36,14,59,9,28.86,16.01,6.92,66.67,101.72,6.484323189,66.83113717,28,145,202,ON
40,12,32,8,28.82,16.92,6.84,93.34,101.71,5.838748311,70.31782647,6,128,200,ON
81,38,20,60,28.78,17.82,6.75,120,101.7,6.29099842,74.10919422,6,139,199,ON
60,15,22,21,29.16,16.87,6.45,114.54,101.7,5.638328481,73.06862952,29,122,196,OFF
63,36,60,27,29.55,15.92,6.15,109.09,101.69,6.415555956,66.34234944,37,144,197,OFF
52,13,62,9,29.6,16.01,6.02,98.99,101.68,6.323722572,73.77063744,38,120,197,ON
12,8,27,94,29.64,16.1,5.88,88.89,101.68,5.757009965,70.75633584,38,141,198,OFF
31,0,67,61,30.02,15.32,5.92,90.6,101.67,6.158689406,74.46411148,14,121,203,OFF
70,30,70,71,30.39,14.53,5.96,92.31,101.66,5.733539807,69.92092839,6,125,204,ON
77,31,35,36,30.74,14.3,5.86,83.66,101.66,5.908724337,69.44115171,32,138,197,OFF
65,18,62,86,31.08,14.07,5.76,75,101.65,6.361141107,71.40043037,11,124,204,OFF
42,14,23,36,31.25,13.14,5.68,68.27,101.64,5.96537863,68.42802444,23,138,200,ON
79,43,39,16,31.42,12.22,5.61,61.54,101.62,6.476757723,66.70016285,40,143,201,OFF
84,6,59,36,31.27,14.29,5.5,68.27,101.61,6.224542938,70.42508897,6,142,202,OFF
52,21,38,58,31.12,16.36,5.38,75,101.6,6.209928251,66.5964488,37,124,195,ON
58,12,67,35,31.18,15.14,5.38,76.21,101.6,5.841138354,66.00817551,35,134,204,ON
65,34,69,41,31.24,13.92,5.37,77.42,101.6,6.283818329,53.65742581,119,25,51,ON
49,25,66,89,31.26,13.96,5.36,66.76,101.6,6.818261383,46.87420883,119,19,55,ON
32,39,68,0,31.28,14.01,5.35,56.1,101.59,6.37620108,57.04147057,105,30,50,ON
1,11,67,3,31.31,14.06,5.33,45.44,101.58,6.581587932,57.95826144,114,8,50,ON
4,11,38,87,31.33,14.1,5.32,34.78,101.58,6.932739726,41.87540028,93,22,52,ON
30,45,60,40,31.06,14.37,5.51,57.66,101.57,6.140099215,49.11618732,80,26,55,ON
67,43,21,37,30.79,14.64,5.7,80.55,101.56,6.467095849,57.79652846,85,27,45,OFF
89,19,49,77,30.52,14.92,5.88,103.43,101.55,6.849471704,59.46338556,85,22,53,ON
63,28,44,49,30.25,15.19,6.07,126.32,101.54,6.512196212,54.60159289,82,22,45,ON
24,33,20,104,30.17,15.49,6.1,112.92,101.53,6.039584629,44.07843475,118,13,54,OFF
70,6,52,10,30.08,15.79,6.12,99.52,101.52,6.057697106,57.72799157,83,25,53,OFF
37,23,37,91,30,16.09,6.15,86.13,101.51,6.423898762,53.78929956,86,15,47,OFF
45,30,52,46,29.92,16.39,6.18,72.73,101.5,6.936997681,57.57343233,101,10,47,ON
65,34,44,97,30.16,14.78,6.15,71.66,101.49,6.251286661,40.794305,119,9,50,OFF
1,44,37,55,30.41,13.17,6.13,70.59,101.48,6.190015912,43.08961827,104,17,46,ON
88,22,69,72,30.46,13.2,5.99,67.94,101.47,6.681606702,44.22066914,95,12,51,ON
63,37,28,83,30.51,13.22,5.85,65.3,101.46,6.51075991,57.74091817,102,14,52,ON
9,23,46,73,30.56,13.25,5.71,62.65,101.44,6.770278088,57.44942094,109,21,55,ON
56,33,40,24,30.61,13.28,5.57,60,101.43,6.429788073,58.79889057,81,18,50,OFF
20,5,61,39,30.65,13.14,5.52,62.65,101.42,6.209888345,44.20656987,103,17,51,ON
14,11,66,6,30.69,13,5.48,65.3,101.4,6.419052193,59.65590798,105,14,50,ON
80,31,30,41,30.73,12.87,5.44,67.94,101.39,6.237861736,49.48575692,97,8,52,ON
72,44,23,73,30.77,12.73,5.39,70.59,101.38,6.762471629,56.45229202,120,19,49,ON
86,25,48,106,30.68,13.74,5.08,79.74,101.38,6.612847999,40.12650421,95,16,55,OFF
29,38,47,108,30.59,14.74,4.77,88.89,101.37,6.704688865,46.05122728,83,29,52,OFF
61,11,43,16,30.66,13.45,4.9,72.35,101.36,6.049609892,46.85176955,83,9,45,OFF
70,18,31,103,30.72,12.16,5.04,55.81,101.36,6.762030215,48.32113628,91,21,50,OFF
24,3,54,46,30.84,12.24,5.18,61.24,101.35,6.65398725,57.23028471,116,5,54,OFF
8,11,69,44,30.95,12.32,5.31,66.67,101.35,6.738030547,55.29563514,112,28,54,ON
63,21,29,51,30.94,12.15,5.16,58.22,101.34,6.095689937,48.45978627,88,29,51,OFF
63,7,60,110,30.94,11.98,5.01,49.78,101.32,6.538006356,48.01138482,118,15,45,OFF
21,36,25,110,30.94,11.82,4.86,41.33,101.31,6.377427122,54.82963379,92,21,48,OFF
70,19,64,10,30.93,11.65,4.71,32.88,101.3,6.417011754,57.26773002,106,14,45,OFF
46,42,29,93,30.86,12.26,4.7,41.97,101.3,6.649086972,51.19470197,99,5,47,OFF
63,34,52,77,30.79,12.87,4.68,51.06,101.29,6.25933595,49.43050977,98,8,51,ON
66,32,67,91,31.02,12.14,4.69,42.92,101.29,6.121168559,53.33484977,108,22,46,OFF
90,42,51,57,31.25,11.42,4.7,34.78,101.29,6.031424482,44.3993381,119,7,55,ON
44,33,30,110,31.22,11.28,4.5,44.66,101.28,6.835268184,54.30660782,117,27,48,OFF
73,4,58,100,31.18,11.13,4.29,54.55,101.26,6.551750306,46.06193778,109,10,53,OFF
7,35,60,61,31.16,12.34,4.08,71.72,101.26,6.940236218,48.47833278,80,16,46,ON
4,23,67,58,31.14,13.54,3.87,88.89,101.26,6.87606733,56.47941847,100,18,52,ON
59,28,70,9,31.14,13.72,3.68,71.11,101.26,6.457216535,43.52897517,91,7,53,ON
58,14,51,69,31.13,13.9,3.49,53.33,101.26,6.921847888,42.10681516,86,6,53,OFF
1,10,66,60,30.9,13.62,3.74,60,101.26,6.881425746,57.40847165,107,5,52,ON
5,36,28,26,30.67,13.33,4,66.67,101.26,6.915717008,51.75212401,103,16,49,ON
87,2,47,98,30.75,12.82,4.18,67.62,101.26,6.206247494,57.05709413,101,20,48,OFF
34,24,48,110,30.83,12.3,4.36,68.57,101.25,6.29542477,58.48160844,85,25,47,OFF
27,0,32,54,30.8,11.86,4.54,52.19,101.25,6.399669044,55.74073582,84,7,51,OFF
41,39,28,70,30.76,11.41,4.73,35.82,101.25,6.862157042,55.49541453,102,28,54,ON
39,23,22,40,30.66,12.42,4.8,49.49,101.24,6.224066378,49.29456609,98,25,52,ON
4,45,21,40,30.55,13.44,4.86,63.16,101.24,6.093814669,49.08553937,97,25,50,ON
3,5,21,62,30.52,12.31,5.12,56.58,101.24,6.291540278,50.55710813,90,16,45,ON
35,13,26,73,30.49,11.18,5.37,50,101.25,6.32281728,54.65423596,95,12,46,OFF
82,12,67,19,30.4,12.17,6.02,47.22,101.25,6.873283991,51.70497792,82,23,49,OFF
90,33,34,9,30.32,13.16,6.68,44.44,101.25,6.074209622,48.11248366,82,25,51,OFF
5,31,61,76,30.23,12.62,6.68,47.61,101.26,6.49889585,51.26046418,110,28,46,ON
90,40,62,87,30.14,12.07,6.68,50.79,101.26,6.678805092,48.58241822,118,21,51,ON
42,15,21,74,30.04,11.52,6.67,53.96,101.26,6.114128685,54.22722466,120,20,45,OFF
54,14,40,52,29.95,10.98,6.67,57.14,101.27,6.405054243,56.39962921,91,7,52,ON
41,17,20,34,29.77,11.19,6.62,57.86,101.27,6.110142735,51.70699144,81,6,55,ON
46,43,31,11,29.59,11.4,6.57,58.57,101.26,6.828982708,56.34144589,101,13,54,ON
68,11,52,29,29.41,11.6,6.52,59.28,101.26,6.451499764,44.63907691,101,17,55,OFF
57,10,49,5,29.23,11.81,6.47,60,101.26,6.313512999,46.06382209,111,6,53,OFF
21,8,53,29,29.14,11.86,6.65,51.82,101.27,6.755192025,45.24690619,107,10,49,OFF
49,4,44,62,29.04,11.92,6.83,43.64,101.28,6.623167177,40.32161859,115,11,46,OFF
16,9,44,26,28.86,11.7,7,49.1,101.28,6.12532356,44.20899581,84,25,52,OFF
64,14,37,41,28.67,11.48,7.16,54.55,101.28,6.653867608,54.7657624,120,7,47,ON
32,34,27,70,28.52,11.27,7.02,44.92,101.28,6.343942518,48.31219031,91,12,46,ON
28,5,48,30,28.37,11.06,6.88,35.29,101.28,6.217300786,53.14626213,89,22,52,ON
45,27,29,94,28.2,9.73,7.06,29.08,101.28,6.286387658,49.52320689,113,19,46,OFF
14,45,34,108,28.04,8.4,7.23,22.86,101.28,6.7698938,58.97878791,97,22,50,OFF
35,25,23,67,27.83,9.02,7.58,25.06,101.28,6.744966312,46.59207341,117,30,50,ON
1,27,41,103,27.62,9.63,7.92,27.27,101.27,6.391858432,59.67927244,90,14,52,OFF
90,13,53,25,27.44,10.28,7.66,36.71,101.28,6.770434148,42.91292205,104,23,47,OFF
69,25,52,29,27.27,10.94,7.4,46.15,101.28,6.727468157,59.75980023,81,16,45,OFF
86,42,24,79,27.1,10.42,7.45,48.08,101.28,6.662244646,41.16554802,88,5,47,ON
60,35,44,101,26.94,9.91,7.5,50,101.28,6.944640222,51.51033554,92,7,45,OFF
4,15,56,98,26.78,10.7,7.56,61.36,101.28,6.507110986,47.81847573,81,18,50,OFF
41,3,28,24,26.63,11.5,7.61,72.73,101.28,6.520663422,50.78669728,111,5,55,ON
72,43,51,89,26.46,10.02,7.81,55.42,101.29,6.106500787,40.228644,108,23,51,ON
50,32,57,110,26.28,8.54,8.01,38.1,101.3,6.277484043,43.87712348,113,30,50,OFF
40,8,42,106,26.12,8.71,8.35,40.11,101.3,6.195142279,48.75859458,83,10,53,OFF
45,19,42,13,25.95,8.88,8.69,42.11,101.31,6.792035575,44.2068997,101,11,51,ON
17,11,26,78,25.88,8.01,8.72,43.7,101.32,6.472756256,57.51549686,114,21,55,ON
26,4,41,60,25.82,7.13,8.74,45.28,101.33,6.000975617,40.71210074,99,6,45,OFF
84,31,50,106,25.56,6.48,9.18,31.94,101.33,6.587791262,59.26519444,92,20,55,OFF
86,19,70,34,25.31,5.83,9.62,18.6,101.33,6.956508826,54.38748495,92,7,48,OFF
19,27,41,43,25.17,6.06,9.8,17.87,101.34,6.259086583,46.76837499,91,24,55,ON
58,3,69,16,25.04,6.3,9.99,17.14,101.34,6.747537642,47.46447019,110,21,54,ON
60,35,21,57,24.82,6.04,10.74,22.06,101.34,6.932537231,56.72496677,112,25,51,ON
25,34,49,40,24.59,5.78,11.5,26.97,101.35,6.353107393,48.99390828,89,25,54,ON
8,26,57,6,24.42,5.44,11.94,24.8,101.35,6.211748957,42.00660251,100,10,53,ON
90,44,69,19,24.26,5.1,12.39,22.64,101.36,6.277245254,54.49960057,83,22,54,OFF
86,15,59,98,24.22,5.52,12.2,23.08,101.38,6.560443519,56.31866159,95,14,50,OFF
26,10,25,54,24.17,5.95,12.02,23.53,101.39,6.903020221,47.72078245,119,30,49,OFF
14,19,35,13,24.06,5.76,12.16,27.35,101.4,6.765094964,58.28697664,97,12,47,ON
54,32,23,76,23.95,5.58,12.29,31.17,101.4,6.189213927,48.32428609,110,7,45,ON
6,12,43,56,23.88,5.72,12.62,29.54,101.4,6.904241707,41.53218699,96,18,50,ON
46,29,52,32,23.8,5.85,12.95,27.91,101.41,6.463271076,43.97193745,83,23,55,ON
12,22,44,40,23.67,5.16,13.3,19.29,101.42,6.260838965,58.54876687,120,24,47,ON
76,16,43,69,23.54,4.48,13.64,10.67,101.42,6.776533055,28.08253201,115,17,55,ON
7,23,44,108,23.4,4.55,14.01,17.84,101.43,6.528404378,26.32405487,114,27,48,OFF
76,37,61,65,23.26,4.62,14.38,25,101.44,6.750145572,22.52497327,101,25,52,ON
30,20,45,96,23.24,5.3,14.6,26.14,101.46,6.562832807,20.76223014,118,18,52,OFF
36,36,25,83,23.23,5.97,14.83,27.27,101.47,6.117530021,28.16057247,95,26,45,ON
19,33,43,43,23.2,6.22,15.02,30.08,101.48,6.076459669,26.26243014,81,25,49,ON
48,36,55,103,23.16,6.46,15.22,32.88,101.49,6.293486295,21.30290472,117,24,53,OFF
88,25,28,0,23.12,6.42,15.42,32.03,101.5,6.069171847,25.93496537,114,30,51,OFF
55,37,25,88,23.08,6.38,15.62,31.17,101.51,6.740983646,25.21609113,113,6,52,ON
13,41,48,83,22.94,6.21,15.93,29.54,101.52,6.201797639,26.23838511,108,26,52,ON
12,8,29,59,22.8,6.04,16.25,27.91,101.53,6.041027474,29.86681385,81,30,48,ON
80,20,37,85,22.72,6.27,16.38,29.34,101.54,6.019372459,29.1194739,115,9,52,ON
90,31,55,38,22.65,6.5,16.5,30.77,101.55,6.704104127,25.33014238,83,7,45,OFF
75,28,24,43,22.64,6.44,16.42,30.02,101.56,6.494251024,21.08484101,84,21,55,ON
55,12,41,55,22.64,6.38,16.33,29.27,101.56,6.224535449,21.58992507,109,26,45,ON
81,38,34,46,22.62,6.32,16.29,28.77,101.57,6.160414414,20.88620369,95,27,55,ON
79,33,58,62,22.6,6.27,16.26,28.27,101.58,6.168757984,26.83924845,119,5,55,ON
71,14,24,68,22.57,6.22,16.23,27.77,101.58,6.085444691,21.26034986,110,14,51,OFF
83,8,47,63,22.55,6.16,16.19,27.27,101.59,6.159050816,26.70581328,82,18,48,OFF
38,10,38,38,22.56,5.85,16.13,26,101.6,6.606033244,29.1102594,87,14,48,ON
44,0,62,47,22.58,5.54,16.08,24.74,101.6,6.447662945,28.78654515,85,9,53,OFF
11,34,35,37,22.35,4.71,16.72,19.6,101.6,6.105909623,23.66620626,100,6,53,ON
51,27,31,22,22.12,3.88,17.36,14.46,101.61,6.559763394,27.56918621,107,12,46,ON
88,6,60,97,21.86,3.74,18.24,12.54,101.61,6.14410903,27.95602304,91,13,47,OFF
13,8,30,46,21.6,3.61,19.11,10.62,101.61,6.099662369,20.36001144,102,25,50,ON
14,41,54,69,21.65,4.23,18.85,15.41,101.61,6.413927319,24.52020164,117,25,53,ON
26,5,38,18,21.69,4.84,18.58,20.21,101.61,6.075144116,23.69586761,85,21,52,ON
23,26,26,40,21.74,5.46,18.32,25,101.61,6.123802502,22.68766503,104,25,55,OFF
28,44,28,44,21.79,5.84,17.96,28.94,101.61,6.698468621,22.81863447,102,24,54,ON
47,29,31,59,21.84,6.21,17.6,32.88,101.61,6.088885814,28.70627683,116,25,50,OFF
22,8,41,71,21.74,6.48,18.12,30.56,101.61,6.367800632,26.52364146,100,17,48,OFF
85,18,42,73,21.65,6.76,18.64,28.24,101.61,6.425930938,23.44398467,110,25,54,ON
21,12,33,53,21.5,6.44,19.17,22.76,101.61,6.469983276,23.56130173,104,25,51,ON
89,33,69,24,21.35,6.12,19.7,17.27,101.61,6.094016338,29.44008034,107,11,54,OFF
34,18,69,69,21.24,6.02,19.93,21.17,101.61,6.150090899,28.69113835,98,26,52,ON
22,19,22,61,21.14,5.92,20.16,25.08,101.62,6.646962425,25.37828397,88,17,52,OFF
84,18,26,5,21.04,5.81,20.38,28.98,101.62,6.379690748,21.7508774,87,25,46,OFF
69,15,61,104,20.93,5.71,20.61,32.88,101.62,6.732834334,28.36535596,120,8,46,OFF
85,1,68,71,20.76,5.64,21.09,30.78,101.62,6.126019932,23.28207838,95,13,46,OFF
77,22,57,67,20.6,5.58,21.56,28.68,101.62,6.161123579,25.1290048,108,22,47,OFF
90,2,41,0,20.43,5.51,22.04,26.59,101.62,6.442810053,26.51924782,82,13,52,OFF
54,6,52,95,20.27,5.44,22.52,24.49,101.62,6.732049075,26.47844429,120,23,55,OFF
41,33,25,22,20.16,4.74,22.69,20.7,101.62,6.243673725,24.93861254,110,22,47,ON
3,19,61,97,20.04,4.04,22.86,16.9,101.63,6.266208727,21.19014526,95,23,45,OFF
35,42,64,13,19.85,4.06,23.16,12.7,101.63,6.350623739,20.21126747,106,10,49,ON
51,28,46,74,19.66,4.09,23.45,8.51,101.63,6.002927293,22.21807088,99,12,52,ON
28,24,35,89,19.52,3.6,23.48,8.16,101.63,6.342573112,20.49035619,106,20,51,ON
76,19,60,42,19.38,3.1,23.52,7.82,101.63,6.163921248,21.9653077,83,11,53,OFF
29,30,38,4,19.25,3.52,23.87,8.24,101.64,6.121745389,25.16359891,117,19,55,ON
33,39,21,39,19.12,3.93,24.22,8.66,101.64,6.130160473,23.49535234,98,26,49,ON
71,17,65,89,19.05,4.28,24.53,13.36,101.64,6.440584681,27.27899847,113,20,48,ON
48,4,64,40,18.97,4.62,24.84,18.05,101.63,6.185053234,26.30820876,101,17,47,ON
83,6,53,30,18.82,4.42,25.52,20.34,101.62,6.157724816,26.85422624,98,7,45,OFF
64,17,24,32,18.67,4.22,26.2,22.64,101.61,6.776987974,21.90440445,93,22,48,OFF
19,11,55,19,18.5,4.01,26.85,16.05,101.61,6.431970877,20.66127836,95,21,47,ON
16,15,51,51,18.32,3.81,27.5,9.45,101.61,6.708743843,20.76212031,109,12,48,ON
70,36,37,33,18.04,3,28.46,7.57,101.6,6.010739645,28.94766949,118,12,47,OFF
80,0,61,105,17.77,2.2,29.41,5.7,101.6,6.365956658,26.01909355,100,14,49,OFF
8,8,42,35,17.62,2.66,29.68,6.2,101.59,6.668382766,28.75226067,89,9,47,OFF
61,44,51,91,17.46,3.12,29.94,6.7,101.58,6.74669542,24.4514648,95,16,46,OFF
30,39,67,43,17.5,3.37,29.7,7.62,101.58,6.031665834,25.09484511,95,7,45,ON
24,26,54,78,17.53,3.62,29.47,8.54,101.59,6.40077205,22.84203589,87,6,45,ON
69,28,50,84,17.5,3.63,29.38,7.93,101.58,6.448792689,24.34814338,93,20,50,ON
60,36,32,23,17.46,3.64,29.29,7.32,101.58,6.251420275,20.39020503,84,29,49,OFF
37,4,51,109,17.5,4.45,29.07,8.75,101.58,6.274452811,21.17924769,111,5,47,OFF
35,45,60,47,17.53,5.26,28.85,10.17,101.59,6.135996372,21.0000988,111,5,52,ON
13,22,70,47,17.5,4.88,28.72,11.2,101.58,6.194090172,22.06207161,111,15,54,ON
4,6,39,98,17.46,4.49,28.59,12.24,101.58,6.327822962,27.8659442,89,11,47,OFF
30,27,32,87,17.52,5.4,28.2,12.64,101.57,6.212567211,27.5987178,110,15,48,ON
55,18,65,97,17.59,6.32,27.82,13.04,101.57,6.640470863,26.0365768,95,30,52,OFF
69,23,53,94,17.61,6.22,27.84,14.26,101.56,6.685553129,21.01796432,115,12,52,OFF
22,26,32,32,17.63,6.12,27.85,15.48,101.55,6.327210469,21.84869328,120,25,50,ON
88,26,66,70,17.5,5.98,28.1,14.8,101.54,6.35544263,24.15591199,102,11,45,ON
47,33,24,110,17.37,5.83,28.35,14.12,101.54,6.085682344,26.88372572,94,5,55,OFF
42,26,56,69,17.24,5.79,28.65,15.57,101.54,6.781050373,25.32159689,84,18,46,ON
81,14,32,64,17.1,5.75,28.94,17.02,101.54,6.630301421,21.61893763,107,22,54,ON
56,2,25,63,17.09,6.48,28.78,21.7,101.54,6.484799661,24.05207925,80,18,52,OFF
76,26,70,40,17.08,7.22,28.63,26.37,101.54,6.566759102,22.25838137,86,18,45,ON
66,18,58,98,17.08,7.11,28.5,27.14,101.54,6.170520518,24.44267592,113,28,48,OFF
87,13,69,18,17.07,7,28.38,27.91,101.54,6.012480351,22.06994464,115,18,53,OFF
30,26,55,14,16.97,6.77,28.87,27.59,101.54,6.541150335,21.44532907,82,20,54,ON
78,24,44,70,16.87,6.54,29.36,27.27,101.54,6.341400922,28.83568362,98,22,47,ON
48,14,57,42,16.79,6.34,29.77,27.17,101.54,6.150686364,29.11187663,117,25,54,OFF
39,44,55,48,16.7,6.15,30.18,27.07,101.54,6.438008153,23.20076686,83,15,49,ON
83,29,33,101,16.62,5.95,30.59,26.97,101.54,6.547041903,23.28618248,120,16,51,OFF
84,20,60,3,16.51,5.24,30.44,20.5,101.54,6.399891457,24.84266123,111,5,50,OFF
54,42,64,56,16.39,4.52,30.28,14.04,101.54,6.186770318,24.69720481,85,21,47,ON
16,8,69,93,16.3,4.61,30.04,12.17,101.54,6.159020864,27.26588346,90,23,54,OFF
73,42,60,22,16.22,4.7,29.79,10.3,101.54,6.660954816,26.48240255,99,29,55,OFF
57,29,65,4,16.24,5.03,29.08,16.8,101.54,6.504906979,27.14509034,102,11,47,ON
32,36,23,87,16.25,5.36,28.38,23.3,101.55,6.706053225,20.76582087,80,18,51,ON
81,2,62,1,16.25,5.05,27.9,21.56,101.56,6.067665498,27.21244021,87,21,52,OFF
47,31,67,3,16.25,4.74,27.42,19.83,101.56,6.419083092,28.22908103,114,8,52,ON
54,38,60,94,16.19,4.8,27.24,18.42,101.56,6.39637861,28.98574189,99,6,46,OFF
27,24,30,67,16.13,4.87,27.05,17.02,101.56,6.375923383,25.08146686,89,25,50,OFF
60,24,66,66,16.1,5.12,26.97,22.3,101.56,6.700337732,21.13545688,96,13,55,ON
37,3,33,1,16.07,5.37,26.89,27.59,101.56,6.565312653,24.20007242,82,26,47,OFF
58,18,53,61,16.08,6.08,26.89,36.44,101.56,6.286515359,23.0362503,106,21,52,OFF
57,8,39,55,16.08,6.8,26.89,45.28,101.56,6.448061578,23.65747461,90,15,52,ON
1,29,37,108,15.97,6.36,27.36,39.08,101.56,6.585872508,24.7458198,106,16,54,OFF
4,43,43,39,15.86,5.91,27.83,32.88,101.57,5.521466996,110.4317855,24,128,196,ON
39,35,57,92,15.72,5.5,28.24,28.09,101.57,6.133220586,114.0512495,7,144,197,OFF
44,19,54,93,15.58,5.08,28.64,23.3,101.57,6.226289556,116.0396587,14,128,205,OFF
70,17,40,54,15.5,5.18,28.49,23.19,101.56,6.321152192,122.233323,8,120,201,ON
62,38,50,51,15.41,5.27,28.34,23.08,101.56,5.587905967,116.0777931,20,129,201,ON
83,36,65,70,15.4,5.07,27.84,21.14,101.56,5.824151693,117.7296726,32,137,204,ON
66,6,67,74,15.38,4.88,27.33,19.2,101.57,5.772179946,105.5473627,27,139,205,ON
70,11,29,56,15.48,5.06,26.62,15.69,101.57,5.790993052,121.1349176,0,123,205,OFF
32,5,59,3,15.59,5.24,25.91,12.18,101.57,6.499226821,117.0761277,22,144,196,OFF
20,6,49,77,15.55,4.82,25.86,15.76,101.57,5.658473817,112.6676589,1,124,199,ON
51,5,65,29,15.51,4.4,25.81,19.35,101.58,5.573241391,106.1417017,30,122,197,ON
9,2,38,88,15.48,4.71,25.92,23.63,101.58,6.079497202,123.5977843,29,121,196,ON
53,33,63,54,15.44,5.02,26.03,27.91,101.59,6.383180271,108.183792,13,126,204,ON
45,43,34,30,15.38,5.21,26.34,27.44,101.6,5.867420996,105.3558408,9,139,199,ON
68,22,44,103,15.32,5.4,26.65,26.97,101.6,5.708418722,104.2298028,0,133,200,OFF
77,40,40,80,15.24,5.28,27.14,28.48,101.61,5.7983508,102.2648546,30,143,199,ON
79,1,46,76,15.17,5.16,27.63,30,101.62,6.28188384,104.4267991,36,140,198,OFF
64,11,54,90,15.02,5.14,28.05,29.64,101.62,5.697945522,108.3405879,37,137,199,OFF
50,27,43,48,14.87,5.13,28.47,29.27,101.63,5.605934087,114.8407725,33,121,203,ON
39,2,32,53,14.78,5.74,29.08,30.02,101.64,5.85648105,104.6472986,7,144,195,ON
27,19,25,60,14.69,6.36,29.69,30.77,101.64,6.041053829,107.8737015,35,128,205,OFF
79,6,45,80,14.54,5.83,30.3,21.54,101.66,5.685062404,121.4977331,29,128,198,OFF
63,7,70,35,14.39,5.3,30.92,12.31,101.67,5.669489065,109.8852597,2,143,196,OFF
34,28,53,15,14.28,5.19,31.22,20.27,101.68,5.751707342,115.1781396,34,140,198,ON
12,5,46,84,14.17,5.08,31.52,28.24,101.68,5.800448951,119.1025189,29,144,204,ON
86,21,25,39,14.13,4.98,31.65,27.82,101.69,5.821347769,109.0658471,32,141,203,OFF
60,19,20,69,14.08,4.89,31.77,27.39,101.69,6.28022267,105.6941544,13,144,197,OFF
46,5,44,7,14.04,4.79,31.9,26.97,101.7,6.027314401,107.855225,25,143,198,OFF
70,32,41,52,14,4.82,31.96,25.25,101.7,5.636687393,102.8017203,9,137,200,ON
69,24,62,16,13.95,4.86,32.02,23.53,101.71,5.559363609,104.5086618,6,144,198,OFF
21,21,24,66,13.97,5,32.15,24.95,101.72,5.596449493,107.1728191,37,126,196,OFF
12,21,25,47,13.99,5.14,32.27,26.37,101.72,5.893492999,108.6211833,2,120,203,ON
43,7,40,79,14.12,5.46,32.22,24.51,101.73,5.875718516,122.1952483,11,143,197,OFF
5,11,37,25,14.24,5.77,32.16,22.64,101.74,6.386021424,104.5412275,10,141,201,ON
47,2,60,59,14.4,5.92,32.26,25.12,101.74,5.710819862,101.8474768,24,142,202,OFF
48,34,55,85,14.57,6.08,32.37,27.59,101.75,5.795985716,124.3915101,23,138,195,ON
79,36,29,35,14.82,6.08,32.42,26.3,101.76,6.046673619,116.7366261,18,125,204,OFF
51,10,53,95,15.08,6.07,32.47,25,101.76,6.443382913,120.1593771,13,121,196,OFF
2,23,46,36,15.57,5.89,31.96,18.56,101.76,5.617227184,107.1843273,26,122,202,ON
17,33,37,21,16.05,5.71,31.45,12.12,101.77,6.442289294,120.4359949,28,123,202,ON
77,29,39,38,16.66,6.5,30.06,25.11,101.78,6.162034371,112.3126628,26,121,201,OFF
25,21,25,78,17.28,7.28,28.66,38.1,101.78,5.812781806,123.5900822,21,137,196,OFF
7,7,25,6,18.06,7.18,27.2,37.23,101.79,5.765015126,105.0241329,21,135,198,OFF
64,38,58,60,18.83,7.08,25.73,36.36,101.8,6.184922574,102.8045658,5,144,205,ON
